                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.83459,                0.44053,                0.92818,                0.97442,                0.95238,                 0.9848,                0.68673,                 1.0926,                0.45701,                 1.0499,              0.0092674,              0.0092674,              0.0092674
                    151,                 0.8478,                0.44667,                0.93074,                0.97231,                0.95421,                0.98887,                0.72424,                 1.0182,                0.43863,                 1.0167,              0.0092625,              0.0092625,              0.0092625
                    152,                0.84168,                0.44736,                0.92924,                0.96922,                0.95788,                0.98354,                0.71382,                 1.0024,                0.43689,                 1.0108,              0.0092575,              0.0092575,              0.0092575
                    153,                0.82867,                0.43306,                0.92661,                0.96818,                0.94723,                 0.9848,                0.72459,                0.98063,                0.43479,                0.99853,              0.0092526,              0.0092526,              0.0092526
                    154,                0.84562,                 0.4362,                0.93396,                0.96382,                0.95788,                0.98575,                0.72227,                0.96987,                0.43082,                 1.0016,              0.0092476,              0.0092476,              0.0092476
                    155,                0.83785,                0.44031,                0.92755,                0.95504,                0.95604,                0.98675,                0.72242,                0.97485,                0.44059,                 1.0023,              0.0092426,              0.0092426,              0.0092426
                    156,                0.85908,                0.44834,                0.93679,                0.96826,                0.94992,                 0.9886,                0.72658,                0.97531,                0.42774,                 1.0063,              0.0092377,              0.0092377,              0.0092377
                    157,                0.82713,                0.43784,                0.92011,                0.97451,                0.93407,                0.98238,                0.71277,                 1.0033,                0.44563,                  1.024,              0.0092327,              0.0092327,              0.0092327
                    158,                0.85274,                0.44171,                 0.9423,                0.96544,                0.95238,                0.98362,                0.70222,                 1.0016,                0.44047,                 1.0234,              0.0092278,              0.0092278,              0.0092278
                    159,                0.82134,                0.43341,                0.92913,                0.98464,                 0.9392,                 0.9896,                0.72128,                 1.0207,                0.43779,                 1.0304,              0.0092229,              0.0092229,              0.0092229
                    160,                 0.8429,                0.44301,                 0.9258,                0.98286,                 0.9454,                 0.9887,                0.71353,                 1.0094,                0.44543,                 1.0106,              0.0092179,              0.0092179,              0.0092179
                    161,                0.83546,                0.43467,                0.93142,                0.96924,                0.93956,                0.98499,                 0.7147,                 1.0192,                0.44796,                 1.0055,              0.0092129,              0.0092129,              0.0092129
                    162,                0.82997,                0.43653,                 0.9297,                0.96823,                0.94896,                0.98223,                0.70165,                 1.0307,                0.45066,                 1.0196,               0.009208,               0.009208,               0.009208
                    163,                0.81698,                0.42204,                0.91796,                0.97648,                0.95238,                   0.99,                  0.715,                  1.021,                0.44326,                 1.0204,              0.0092031,              0.0092031,              0.0092031
                    164,                0.83193,                0.43629,                0.92486,                0.96466,                0.94999,                0.98069,                0.71684,                 1.0187,                0.44691,                 1.0233,              0.0091981,              0.0091981,              0.0091981
                    165,                0.83525,                0.43736,                 0.9376,                 0.9724,                0.94322,                0.98194,                0.70156,                 1.0522,                0.45491,                 1.0403,              0.0091932,              0.0091932,              0.0091932
                    166,                0.85162,                0.44614,                0.92853,                0.96703,                0.95971,                0.98422,                0.71849,                 1.0086,                0.43572,                 1.0198,              0.0091882,              0.0091882,              0.0091882
                    167,                0.81728,                0.42625,                0.92565,                0.95503,                0.97234,                0.98862,                0.73223,                 0.9844,                0.42593,                 1.0072,              0.0091833,              0.0091833,              0.0091833
                    168,                0.83913,                0.43572,                0.92809,                0.96529,                0.95055,                0.98302,                0.72148,                0.98284,                 0.4374,                0.99785,              0.0091783,              0.0091783,              0.0091783
                    169,                0.82865,                0.42834,                0.92983,                0.97007,                0.95604,                0.98206,                0.72443,                0.97724,                0.42555,                 1.0041,              0.0091734,              0.0091734,              0.0091734
                    170,                0.82081,                0.43369,                0.92844,                0.95554,                0.94505,                0.97443,                0.71301,                0.99924,                 0.4502,                 1.0097,              0.0091684,              0.0091684,              0.0091684
                    171,                0.81881,                0.43231,                0.91559,                0.95746,                0.95055,                0.97802,                0.72683,                0.98543,                0.42895,                 1.0079,              0.0091635,              0.0091635,              0.0091635
                    172,                0.82983,                0.42813,                0.92263,                0.98255,                0.95971,                0.99171,                0.73489,                0.96479,                0.42385,                 1.0003,              0.0091585,              0.0091585,              0.0091585
                    173,                0.82591,                0.44066,                0.92952,                0.98091,                0.94103,                0.98417,                0.72998,                0.99309,                0.42864,                 1.0141,              0.0091535,              0.0091535,              0.0091535
                    174,                0.81599,                0.43125,                0.91569,                0.95975,                0.96082,                0.98479,                0.70417,                 1.0261,                0.45899,                 1.0209,              0.0091486,              0.0091486,              0.0091486
                    175,                0.82169,                0.44029,                0.92934,                0.95237,                0.95788,                0.98303,                0.72068,                0.97679,                0.44127,                 1.0032,              0.0091436,              0.0091436,              0.0091436
                    176,                0.82213,                0.43663,                0.92497,                0.96124,                0.95388,                0.98084,                0.71894,                0.98825,                0.43633,                  1.009,              0.0091387,              0.0091387,              0.0091387
                    177,                0.82002,                0.42299,                0.92362,                0.96449,                0.96703,                0.99099,                0.72096,                0.98584,                0.42425,                 1.0054,              0.0091337,              0.0091337,              0.0091337
                    178,                0.81411,                0.42655,                0.91576,                0.97208,                0.95788,                0.98642,                 0.7139,                 1.0154,                0.43874,                 1.0191,              0.0091288,              0.0091288,              0.0091288
                    179,                0.82384,                0.42746,                0.90549,                0.96662,                0.95238,                0.98353,                0.72823,                0.96152,                0.42471,                 0.9996,              0.0091239,              0.0091239,              0.0091239
                    180,                0.81711,                0.43004,                0.92373,                0.97293,                0.92674,                0.98024,                0.72117,                0.98998,                0.42299,                0.99379,              0.0091189,              0.0091189,              0.0091189
                    181,                0.80672,                0.42936,                 0.9259,                0.96504,                0.93773,                0.98335,                 0.7155,                 1.0104,                 0.4312,                 1.0061,              0.0091139,              0.0091139,              0.0091139
                    182,                0.79607,                0.42179,                0.90982,                0.97336,                0.93701,                 0.9805,                 0.7273,                0.98556,                0.43258,                 1.0057,               0.009109,               0.009109,               0.009109
                    183,                0.79711,                  0.425,                0.92297,                0.97559,                0.95178,                0.98893,                0.72122,                0.99887,                0.43525,                 1.0115,              0.0091041,              0.0091041,              0.0091041
                    184,                0.80375,                0.42751,                0.91863,                 0.9771,                0.95238,                0.98497,                0.71371,                 1.0302,                0.44121,                 1.0215,              0.0090991,              0.0090991,              0.0090991
                    185,                0.79403,                0.41292,                0.91883,                0.97224,                0.96205,                0.98519,                0.71322,                0.99435,                0.44287,                 1.0087,              0.0090942,              0.0090942,              0.0090942
                    186,                0.80888,                0.42819,                0.91883,                0.97536,                0.94254,                0.98408,                0.73118,                 0.9795,                0.43264,                 1.0022,              0.0090892,              0.0090892,              0.0090892
                    187,                0.80652,                0.42268,                0.91805,                0.96909,                0.94139,                0.98275,                0.69866,                  1.035,                0.44502,                 1.0222,              0.0090843,              0.0090843,              0.0090843
                    188,                0.78623,                0.42213,                0.90769,                0.96272,                0.94139,                0.97442,                0.71221,                0.98373,                0.42378,                 1.0049,              0.0090793,              0.0090793,              0.0090793
                    189,                0.79477,                0.41731,                0.90981,                0.96337,                0.96345,                0.98361,                0.72754,                 1.0024,                0.43147,                 1.0047,              0.0090744,              0.0090744,              0.0090744
                    190,                0.80392,                0.42469,                0.92121,                0.96936,                0.95971,                0.98888,                0.73892,                0.94218,                0.41059,                0.99163,              0.0090694,              0.0090694,              0.0090694
                    191,                 0.7942,                0.41321,                0.92224,                0.98011,                0.95604,                0.98874,                0.73424,                0.97325,                0.42613,                 1.0054,              0.0090644,              0.0090644,              0.0090644
                    192,                0.79322,                0.41624,                0.90653,                0.95767,                0.95306,                0.98148,                0.72299,                 0.9818,                0.43745,                 1.0034,              0.0090595,              0.0090595,              0.0090595
                    193,                0.80399,                0.41668,                 0.9191,                0.96784,                0.94505,                0.98231,                0.72712,                0.99384,                0.43941,                 1.0076,              0.0090545,              0.0090545,              0.0090545
                    194,                0.79872,                0.41591,                0.91043,                0.96667,                0.95619,                0.98742,                0.72382,                 1.0032,                0.43972,                 1.0031,              0.0090496,              0.0090496,              0.0090496
                    195,                0.77793,                0.40081,                0.90602,                0.95935,                0.95094,                0.98315,                0.72561,                 0.9736,                0.42976,                 1.0018,              0.0090446,              0.0090446,              0.0090446
                    196,                0.79438,                0.41532,                0.91655,                0.97631,                0.93773,                0.98394,                0.73147,                0.96991,                0.43818,                 1.0024,              0.0090397,              0.0090397,              0.0090397
                    197,                0.80052,                0.41918,                0.91595,                0.97059,                0.96703,                0.98903,                0.72485,                0.98267,                0.42117,                 1.0006,              0.0090347,              0.0090347,              0.0090347
                    198,                0.77869,                0.40415,                0.90846,                0.97359,                0.94514,                0.98215,                0.71713,                 1.0192,                0.42785,                 1.0119,              0.0090298,              0.0090298,              0.0090298
                    199,                0.79347,                0.41117,                0.91273,                0.98101,                0.94619,                0.98372,                0.72753,                 1.0081,                0.41983,                 1.0022,              0.0090248,              0.0090248,              0.0090248
                    200,                0.79563,                0.41029,                0.91246,                0.97368,                 0.9304,                0.97941,                0.71289,                 1.0036,                0.43262,                0.99858,              0.0090199,              0.0090199,              0.0090199
                    201,                0.78215,                0.40517,                0.90566,                0.97273,                0.95055,                0.98476,                0.72911,                0.97326,                0.42287,                0.99914,              0.0090149,              0.0090149,              0.0090149
                    202,                0.79532,                0.41241,                0.91162,                0.97385,                0.95489,                0.98503,                0.73497,                 0.9657,                0.42021,                 1.0028,                0.00901,                0.00901,                0.00901
                    203,                0.77847,                0.40699,                0.90469,                0.96993,                 0.9652,                0.99059,                0.73335,                0.95623,                0.40846,                 1.0012,              0.0090051,              0.0090051,              0.0090051
                    204,                0.78972,                0.41442,                0.91362,                0.98317,                0.94505,                0.98838,                0.73444,                0.96098,                0.41954,                 1.0031,              0.0090001,              0.0090001,              0.0090001
                    205,                0.76708,                0.40772,                0.90191,                0.98326,                0.95238,                0.98549,                 0.7267,                0.98331,                0.41681,                0.99567,              0.0089952,              0.0089952,              0.0089952
                    206,                0.76718,                0.39819,                 0.8977,                0.97308,                0.94872,                0.98298,                0.72146,                0.98353,                0.41856,                 1.0035,              0.0089902,              0.0089902,              0.0089902
                    207,                0.78807,                 0.4063,                0.91362,                0.97901,                0.94689,                0.98748,                 0.7288,                0.99618,                0.42384,                 1.0097,              0.0089853,              0.0089853,              0.0089853
                    208,                 0.7839,                0.41087,                0.90056,                0.97198,                0.95305,                0.98719,                0.72649,                0.98367,                0.41737,                 1.0013,              0.0089803,              0.0089803,              0.0089803
                    209,                0.78945,                 0.4179,                0.91492,                0.97271,                0.95971,                0.98185,                0.73221,                0.94424,                0.42457,                0.99718,              0.0089753,              0.0089753,              0.0089753
                    210,                0.76445,                0.40222,                0.90018,                0.98483,                0.95117,                0.98512,                0.73311,                0.95289,                0.41571,                 1.0007,              0.0089704,              0.0089704,              0.0089704
                    211,                0.78072,                0.40991,                0.91334,                0.96762,                0.96886,                0.98656,                0.73141,                0.96612,                0.41755,                0.99774,              0.0089654,              0.0089654,              0.0089654
                    212,                0.77007,                0.40359,                0.90623,                0.97932,                0.95055,                0.98479,                 0.7053,                 1.0068,                0.42966,                 1.0116,              0.0089605,              0.0089605,              0.0089605
                    213,                0.76598,                0.40592,                 0.9065,                0.96402,                0.95238,                 0.9832,                0.72426,                0.97687,                 0.4268,                 1.0019,              0.0089555,              0.0089555,              0.0089555
                    214,                 0.7682,                0.39867,                0.90265,                0.97534,                0.94188,                0.98483,                0.71845,                 1.0119,                0.43033,                 1.0204,              0.0089506,              0.0089506,              0.0089506
                    215,                0.77883,                 0.4041,                0.91177,                0.97375,                0.95104,                0.98171,                 0.7185,                0.99369,                0.42561,                 1.0113,              0.0089456,              0.0089456,              0.0089456
                    216,                0.77025,                0.40505,                0.91299,                0.97771,                0.93956,                0.97949,                0.72191,                0.98773,                0.42203,                 1.0122,              0.0089407,              0.0089407,              0.0089407
                    217,                0.75213,                0.39625,                0.90411,                0.97397,                0.95931,                0.98477,                 0.7327,                0.99286,                0.42736,                 1.0121,              0.0089358,              0.0089358,              0.0089358
                    218,                0.77386,                0.41107,                0.90248,                0.96503,                0.93956,                0.98056,                 0.7217,                0.99999,                0.42671,                 1.0126,              0.0089308,              0.0089308,              0.0089308
                    219,                 0.7735,                 0.4088,                0.90045,                0.95185,                0.95971,                0.98048,                0.72581,                 1.0003,                0.43398,                 1.0166,              0.0089258,              0.0089258,              0.0089258
                    220,                0.78254,                 0.4152,                0.90899,                0.95453,                 0.9707,                0.98947,                0.73926,                0.95234,                0.40874,                0.98658,              0.0089209,              0.0089209,              0.0089209
                    221,                0.77084,                 0.4068,                0.90711,                0.95593,                0.96886,                0.98644,                0.73619,                0.95931,                 0.4032,                0.99816,              0.0089159,              0.0089159,              0.0089159
                    222,                0.76549,                0.39916,                0.90298,                0.98174,                0.95238,                0.98662,                0.73915,                0.97036,                0.40578,                0.99822,               0.008911,               0.008911,               0.008911
                    223,                0.75594,                0.39862,                0.90406,                0.98065,                0.94872,                0.98783,                0.74177,                0.96173,                0.40855,                0.99926,              0.0089061,              0.0089061,              0.0089061
                    224,                0.75259,                0.40539,                0.90945,                0.98098,                0.94476,                0.98552,                0.72278,                 1.0106,                0.42086,                 1.0146,              0.0089011,              0.0089011,              0.0089011
                    225,                0.76675,                0.40688,                0.89918,                0.97557,                0.95088,                0.98488,                0.72861,                0.97293,                0.41515,                 1.0003,              0.0088962,              0.0088962,              0.0088962
                    226,                0.76949,                0.40634,                0.91025,                0.96993,                0.94511,                0.98239,                0.73122,                0.98261,                0.41682,                0.99737,              0.0088912,              0.0088912,              0.0088912
                    227,                0.75774,                0.40025,                0.89851,                0.98053,                0.93773,                0.98514,                0.72979,                 1.0047,                0.42642,                 1.0082,              0.0088863,              0.0088863,              0.0088863
                    228,                0.75666,                0.39512,                0.90485,                0.98096,                0.95238,                0.98611,                0.72786,                0.98608,                0.42375,                0.99987,              0.0088813,              0.0088813,              0.0088813
                    229,                0.78362,                0.40805,                0.91275,                0.96999,                0.94701,                0.98522,                 0.7165,                 1.0287,                0.43887,                 1.0063,              0.0088763,              0.0088763,              0.0088763
                    230,                0.76833,                0.39894,                 0.9063,                0.99018,                0.95055,                 0.9894,                 0.7359,                0.96676,                0.42289,                 1.0009,              0.0088714,              0.0088714,              0.0088714
                    231,                0.75793,                0.39602,                0.89228,                0.97309,                0.95238,                0.98753,                0.74001,                0.96097,                0.41239,                0.99788,              0.0088664,              0.0088664,              0.0088664
                    232,                0.76796,                0.39801,                0.90148,                0.98665,                0.94779,                0.98875,                0.72838,                0.96113,                0.40962,                 1.0022,              0.0088615,              0.0088615,              0.0088615
                    233,                0.75372,                0.39312,                0.89566,                 0.9706,                0.95604,                0.98725,                0.73104,                0.99023,                0.42139,                 1.0105,              0.0088565,              0.0088565,              0.0088565
                    234,                0.75821,                0.39273,                0.91861,                0.96319,                0.95859,                0.98881,                0.73109,                0.97706,                0.40939,                0.99531,              0.0088516,              0.0088516,              0.0088516
                    235,                0.74429,                  0.396,                0.90306,                0.97471,                0.95238,                0.98638,                0.72943,                0.98166,                0.42671,                 1.0018,              0.0088466,              0.0088466,              0.0088466
                    236,                0.76701,                0.40465,                0.89556,                 0.9719,                0.95003,                0.98776,                0.73065,                0.97549,                0.42366,                 1.0066,              0.0088417,              0.0088417,              0.0088417
                    237,                0.74918,                0.39476,                0.89978,                0.97183,                0.95238,                0.98691,                0.74044,                0.96497,                 0.4109,                 1.0038,              0.0088368,              0.0088368,              0.0088368
                    238,                0.74481,                0.38818,                0.90323,                0.98254,                0.95604,                0.98789,                0.72902,                0.98073,                0.40541,                 1.0056,              0.0088318,              0.0088318,              0.0088318
                    239,                0.76319,                0.40031,                0.90414,                0.97941,                0.95833,                0.99067,                0.73684,                  0.963,                0.40631,                 1.0055,              0.0088268,              0.0088268,              0.0088268
                    240,                0.74839,                 0.3948,                 0.8993,                 0.9714,                0.93294,                0.98504,                 0.7236,                0.98188,                0.41806,                 1.0119,              0.0088219,              0.0088219,              0.0088219
                    241,                0.74554,                0.38785,                0.90172,                0.97852,                0.94505,                0.98677,                0.73949,                 0.9625,                0.42104,                 1.0006,               0.008817,               0.008817,               0.008817
                    242,                 0.7565,                0.38888,                0.90006,                0.96679,                0.95974,                0.98606,                0.72779,                0.97488,                0.41461,                 1.0016,               0.008812,               0.008812,               0.008812
                    243,                0.75814,                0.39726,                0.89461,                0.97296,                0.93773,                0.97945,                0.71307,                 1.0117,                0.42622,                 1.0246,              0.0088071,              0.0088071,              0.0088071
                    244,                 0.7547,                0.38867,                0.90607,                0.96338,                0.95055,                0.97795,                0.72406,                0.99613,                0.42657,                 1.0178,              0.0088021,              0.0088021,              0.0088021
                    245,                0.75662,                0.39079,                0.90385,                0.94679,                0.94511,                0.97303,                0.72118,                0.98253,                0.43197,                 1.0046,              0.0087972,              0.0087972,              0.0087972
                    246,                0.74921,                0.39256,                0.89908,                0.97332,                0.93546,                0.98113,                0.73174,                0.97836,                0.41744,                0.99797,              0.0087922,              0.0087922,              0.0087922
                    247,                 0.7401,                0.39447,                 0.8964,                0.98231,                0.93223,                0.98502,                0.73397,                0.97381,                0.41066,                0.99769,              0.0087872,              0.0087872,              0.0087872
                    248,                0.76073,                0.39364,                 0.9004,                0.98248,                0.93773,                 0.9859,                0.73233,                0.97956,                0.40895,                 1.0024,              0.0087823,              0.0087823,              0.0087823
                    249,                 0.7412,                0.39096,                0.89879,                0.98587,                0.94872,                0.98511,                0.72995,                0.98177,                0.41514,                0.99867,              0.0087774,              0.0087774,              0.0087774
                    250,                0.72844,                0.38181,                0.88677,                0.97155,                0.94505,                0.97787,                0.73117,                0.97512,                0.40518,                0.99525,              0.0087724,              0.0087724,              0.0087724
                    251,                0.74132,                0.38603,                0.89755,                0.98489,                0.95472,                0.98628,                0.73527,                0.96811,                0.40365,                0.99543,              0.0087674,              0.0087674,              0.0087674
                    252,                0.73435,                0.38945,                0.89588,                0.97397,                0.95958,                0.98698,                0.73688,                0.95268,                0.39531,                0.98716,              0.0087625,              0.0087625,              0.0087625
                    253,                0.72837,                0.39061,                0.88923,                0.97056,                  0.966,                0.98526,                 0.7349,                0.97154,                0.40402,                0.99007,              0.0087576,              0.0087576,              0.0087576
                    254,                0.75201,                0.39406,                0.90479,                0.97682,                0.95421,                0.98797,                0.73312,                0.96948,                 0.4046,                0.99512,              0.0087526,              0.0087526,              0.0087526
                    255,                0.72747,                0.38875,                0.89286,                0.98187,                0.93956,                0.97866,                0.72591,                0.97795,                0.42261,                 1.0019,              0.0087476,              0.0087476,              0.0087476
                    256,                0.72572,                0.38069,                0.89842,                0.98102,                0.94658,                0.98493,                0.72592,                0.99229,                0.42189,                 1.0119,              0.0087427,              0.0087427,              0.0087427
                    257,                0.71481,                0.37141,                0.88787,                 0.9652,                0.96154,                0.98557,                0.73601,                0.96943,                0.40358,                 1.0014,              0.0087378,              0.0087378,              0.0087378
                    258,                 0.7214,                0.38387,                0.88734,                0.96643,                0.94909,                0.98106,                0.73148,                0.97333,                0.40841,                0.99796,              0.0087328,              0.0087328,              0.0087328
                    259,                0.72158,                0.37726,                0.89505,                0.97383,                0.95428,                 0.9853,                0.73638,                0.96885,                0.40645,                 1.0009,              0.0087278,              0.0087278,              0.0087278
                    260,                 0.7206,                 0.3796,                0.89206,                0.97877,                0.92869,                0.98175,                0.72754,                0.99297,                0.41718,                 1.0077,              0.0087229,              0.0087229,              0.0087229
                    261,                0.73269,                0.38373,                0.89513,                0.97184,                0.95238,                0.98348,                0.73798,                0.94928,                0.40118,                0.98705,               0.008718,               0.008718,               0.008718
                    262,                0.72492,                0.37801,                0.90028,                 0.9743,                0.95788,                0.98834,                0.73561,                0.97665,                 0.4078,                0.99538,               0.008713,               0.008713,               0.008713
                    263,                0.73672,                0.39012,                0.89307,                0.97585,                 0.9621,                0.98621,                0.73003,                0.98113,                0.40444,                0.99942,              0.0087081,              0.0087081,              0.0087081
                    264,                 0.7336,                0.39005,                0.89701,                0.96862,                0.96108,                0.98395,                0.72951,                0.96331,                0.40051,                0.99777,              0.0087031,              0.0087031,              0.0087031
                    265,                0.73448,                0.38502,                0.89434,                 0.9694,                0.94872,                0.98166,                0.73008,                0.99191,                0.40679,                  1.017,              0.0086981,              0.0086981,              0.0086981
                    266,                0.73437,                0.39025,                0.89644,                0.96697,                0.96508,                0.98579,                0.73248,                0.96736,                0.39753,                 1.0049,              0.0086932,              0.0086932,              0.0086932
                    267,                0.70471,                0.37887,                0.89403,                 0.9508,                0.95559,                0.97924,                0.72527,                 0.9938,                0.41501,                 1.0076,              0.0086882,              0.0086882,              0.0086882
                    268,                0.72408,                0.38196,                0.89006,                0.97692,                0.93047,                0.97751,                0.72376,                0.99501,                0.41976,                 1.0074,              0.0086833,              0.0086833,              0.0086833
                    269,                 0.7373,                0.38026,                0.89926,                 0.9642,                0.96337,                0.98122,                0.73548,                0.96902,                0.41131,                0.99766,              0.0086783,              0.0086783,              0.0086783
                    270,                0.71317,                0.37799,                0.89445,                0.96492,                0.95714,                0.98221,                0.72689,                0.98664,                 0.4063,                 1.0094,              0.0086734,              0.0086734,              0.0086734
                    271,                0.71115,                0.37441,                0.89362,                0.97613,                 0.9359,                0.98001,                0.73308,                0.96442,                0.40804,                 1.0033,              0.0086684,              0.0086684,              0.0086684
                    272,                0.71333,                0.37776,                0.88817,                0.97547,                0.94322,                0.98051,                0.72963,                0.97867,                0.40269,                 1.0194,              0.0086635,              0.0086635,              0.0086635
                    273,                0.73024,                0.38365,                0.88875,                0.96905,                0.95055,                0.98196,                0.73231,                0.98233,                 0.4088,                 1.0136,              0.0086586,              0.0086586,              0.0086586
                    274,                0.72694,                0.37892,                0.90077,                0.97188,                0.94945,                 0.9854,                 0.7336,                0.99039,                 0.3999,                 1.0136,              0.0086536,              0.0086536,              0.0086536
                    275,                0.72077,                0.37749,                 0.8911,                0.97752,                0.95579,                0.98661,                0.73307,                0.97328,                0.40281,                 1.0072,              0.0086486,              0.0086486,              0.0086486
                    276,                  0.718,                0.38406,                0.89596,                0.97776,                0.95421,                 0.9856,                0.74043,                0.97067,                0.39815,                 1.0082,              0.0086437,              0.0086437,              0.0086437
                    277,                0.72941,                0.38355,                0.89094,                0.97376,                0.95152,                0.97877,                 0.7399,                0.96314,                0.39164,                 1.0022,              0.0086388,              0.0086388,              0.0086388
                    278,                0.71369,                0.37956,                0.88916,                 0.9704,                0.96078,                0.98303,                0.73135,                0.97116,                0.40145,                 1.0116,              0.0086338,              0.0086338,              0.0086338
                    279,                0.70786,                0.38137,                0.89918,                0.97203,                0.95484,                0.98364,                0.73011,                0.97614,                0.39941,                 1.0085,              0.0086288,              0.0086288,              0.0086288
                    280,                0.72147,                0.37921,                0.89245,                0.96857,                0.95971,                0.98649,                0.73161,                 0.9912,                0.40062,                 1.0175,              0.0086239,              0.0086239,              0.0086239
                    281,                0.71819,                0.37412,                0.88703,                0.96819,                0.94689,                 0.9836,                0.73766,                0.97846,                0.40168,                 1.0152,               0.008619,               0.008619,               0.008619
                    282,                0.70663,                0.37365,                0.88788,                0.97965,                0.94872,                0.98607,                0.72869,                0.99413,                0.40243,                 1.0153,               0.008614,               0.008614,               0.008614
                    283,                0.70614,                  0.377,                0.89018,                0.95287,                0.95971,                0.98171,                0.73513,                0.97331,                0.40533,                 1.0103,              0.0086091,              0.0086091,              0.0086091
                    284,                0.71486,                0.37611,                0.89025,                0.98687,                 0.9635,                0.98709,                0.73718,                0.96832,                0.39234,                  1.007,              0.0086041,              0.0086041,              0.0086041
                    285,                0.70827,                0.37305,                0.87784,                0.96834,                0.95234,                0.98239,                0.73574,                0.99582,                0.40314,                 1.0158,              0.0085992,              0.0085992,              0.0085992
                    286,                0.70622,                0.37403,                0.88347,                0.97581,                0.96043,                0.98507,                0.73849,                0.98525,                0.40727,                  1.003,              0.0085942,              0.0085942,              0.0085942
                    287,                0.70332,                0.37514,                0.88817,                 0.9741,                0.94139,                0.97893,                0.73434,                0.98192,                0.40085,                 1.0071,              0.0085893,              0.0085893,              0.0085893
                    288,                0.70088,                0.37342,                0.87968,                0.96866,                0.95788,                0.98375,                0.74064,                0.97818,                0.38841,                 1.0134,              0.0085843,              0.0085843,              0.0085843
                    289,                0.69793,                0.36582,                0.88494,                0.96612,                0.94322,                0.97839,                 0.7321,                0.96936,                0.40328,                 1.0135,              0.0085793,              0.0085793,              0.0085793
                    290,                0.70077,                0.37484,                0.88428,                 0.9773,                0.95238,                0.98366,                0.74164,                0.96314,                0.40149,                 1.0075,              0.0085744,              0.0085744,              0.0085744
                    291,                0.71514,                0.37655,                0.88797,                0.97743,                0.94505,                0.98216,                0.73633,                0.96868,                0.40211,                 1.0036,              0.0085695,              0.0085695,              0.0085695
                    292,                 0.7121,                0.37755,                0.88773,                0.97183,                0.94787,                0.98243,                0.73416,                0.96931,                 0.4095,                 1.0042,              0.0085645,              0.0085645,              0.0085645
                    293,                 0.7026,                 0.3736,                  0.895,                0.97141,                0.94322,                0.97953,                0.73258,                0.97959,                0.41728,                 1.0126,              0.0085596,              0.0085596,              0.0085596
                    294,                0.69271,                0.37095,                0.88691,                0.96129,                0.95508,                0.98252,                0.73487,                0.97534,                0.41202,                 1.0072,              0.0085546,              0.0085546,              0.0085546
                    295,                0.71201,                0.36876,                0.88512,                0.96808,                0.94423,                0.98312,                 0.7254,                0.99554,                 0.4137,                 1.0094,              0.0085497,              0.0085497,              0.0085497
                    296,                0.68893,                0.36143,                0.88651,                0.97364,                0.94723,                0.98258,                0.73886,                0.96536,                0.39634,                0.99969,              0.0085447,              0.0085447,              0.0085447
                    297,                0.69783,                0.36677,                0.88469,                0.97548,                 0.9473,                0.98248,                0.74161,                0.97058,                0.39448,                 1.0054,              0.0085398,              0.0085398,              0.0085398
                    298,                0.70711,                0.36763,                0.89284,                0.97378,                 0.9523,                0.98842,                0.73956,                0.97444,                0.38929,                 1.0041,              0.0085348,              0.0085348,              0.0085348
                    299,                0.71532,                0.36984,                0.88402,                0.97392,                0.94689,                0.98364,                0.73729,                0.96351,                0.39745,                 1.0034,              0.0085299,              0.0085299,              0.0085299
                    300,                0.69784,                0.36765,                0.88536,                0.98667,                0.94918,                 0.9863,                0.74297,                0.96985,                0.39842,                 1.0075,              0.0085249,              0.0085249,              0.0085249
                    301,                0.68075,                0.36093,                0.87885,                0.98183,                0.95421,                0.99061,                 0.7456,                 0.9687,                0.39384,                 1.0003,                0.00852,                0.00852,                0.00852
                    302,                0.70236,                0.37286,                0.88052,                0.96519,                0.96478,                0.98633,                0.73658,                0.98311,                 0.3973,                 1.0048,               0.008515,               0.008515,               0.008515
                    303,                0.70088,                0.37302,                  0.888,                0.97375,                0.95126,                0.98479,                0.73646,                0.97969,                0.39204,                 1.0036,                0.00851,                0.00851,                0.00851
                    304,                0.70542,                0.37259,                0.89123,                0.97387,                 0.9558,                0.98232,                0.73673,                 0.9837,                0.40382,                 1.0085,              0.0085051,              0.0085051,              0.0085051
                    305,                0.69238,                0.36532,                0.88502,                 0.9648,                0.95382,                0.97992,                 0.7301,                0.98387,                0.40035,                 1.0135,              0.0085002,              0.0085002,              0.0085002
                    306,                0.70024,                0.36783,                0.88636,                0.96525,                0.96656,                0.98357,                0.72977,                0.97707,                0.39488,                  1.009,              0.0084952,              0.0084952,              0.0084952
                    307,                0.71012,                0.36903,                0.88894,                 0.9647,                0.96337,                  0.983,                0.73024,                0.98059,                0.40124,                 1.0127,              0.0084903,              0.0084903,              0.0084903
                    308,                0.70374,                0.36925,                0.88212,                 0.9742,                0.94689,                0.98083,                0.73642,                0.97106,                0.40511,                 1.0109,              0.0084853,              0.0084853,              0.0084853
                    309,                0.69173,                0.36833,                0.87912,                0.97636,                0.94322,                0.98206,                0.73149,                0.98687,                 0.4001,                  1.021,              0.0084803,              0.0084803,              0.0084803
