                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                0.88733,                0.47838,                 0.9131,                0.97112,                0.92674,                 0.9742,                 0.7013,                 1.0455,                0.49768,                0.97463,              0.0085942,              0.0085942,              0.0085942
                    145,                0.85963,                0.46865,                0.90726,                0.97716,                0.94015,                0.97258,                0.68984,                 1.0692,                0.49953,                0.98808,              0.0085843,              0.0085843,              0.0085843
                    146,                0.85878,                0.46531,                 0.9013,                0.94853,                0.94514,                0.97186,                0.69939,                 1.0512,                0.49597,                0.96518,              0.0085744,              0.0085744,              0.0085744
                    147,                0.85784,                0.47325,                0.90473,                0.96417,                 0.9363,                0.97652,                0.70027,                  1.034,                0.49337,                0.97058,              0.0085645,              0.0085645,              0.0085645
                    148,                0.88296,                0.47795,                0.91211,                0.96773,                0.93773,                 0.9805,                0.70273,                 1.0643,                0.49124,                0.98223,              0.0085546,              0.0085546,              0.0085546
                    149,                 0.8609,                0.46884,                0.90049,                0.95463,                0.94139,                0.97892,                0.70117,                 1.0257,                0.47515,                0.97386,              0.0085447,              0.0085447,              0.0085447
                    150,                0.85355,                0.46479,                0.89997,                0.94795,                0.93405,                0.97809,                0.68188,                 1.0895,                0.50634,                  0.989,              0.0085348,              0.0085348,              0.0085348
                    151,                0.86663,                0.46755,                0.90073,                0.98486,                0.92125,                0.98047,                0.70965,                 1.0156,                0.47698,                 0.9671,              0.0085249,              0.0085249,              0.0085249
                    152,                0.87919,                0.47832,                0.90503,                0.95551,                0.94413,                0.97595,                0.69486,                 1.0541,                0.49741,                0.97113,               0.008515,               0.008515,               0.008515
                    153,                0.85448,                 0.4632,                0.89746,                0.95316,                 0.9317,                0.97291,                0.70068,                 1.0559,                0.50664,                0.97605,              0.0085051,              0.0085051,              0.0085051
                    154,                0.85041,                0.45662,                0.90153,                0.97694,                0.93125,                0.97677,                0.70195,                 1.0356,                 0.4829,                 0.9746,              0.0084952,              0.0084952,              0.0084952
                    155,                 0.8562,                0.45784,                0.90112,                0.97656,                0.93223,                0.97388,                0.69683,                 1.0418,                0.47442,                0.98093,              0.0084853,              0.0084853,              0.0084853
                    156,                0.87562,                0.46672,                0.90879,                0.96069,                0.94005,                0.97922,                0.70191,                 1.0411,                0.46613,                0.99032,              0.0084754,              0.0084754,              0.0084754
                    157,                0.84647,                 0.4649,                0.89227,                0.96051,                0.93541,                0.97344,                0.70022,                 1.0421,                0.48379,                0.98821,              0.0084655,              0.0084655,              0.0084655
                    158,                 0.8718,                0.46512,                0.90889,                0.95943,                0.93223,                0.97032,                0.69509,                 1.0199,                0.47664,                0.97249,              0.0084556,              0.0084556,              0.0084556
                    159,                0.85027,                0.46556,                0.90584,                 0.9697,                0.93797,                0.97971,                0.70492,                   1.03,                 0.4725,                0.97719,              0.0084457,              0.0084457,              0.0084457
                    160,                0.85596,                0.46316,                0.89608,                0.97791,                0.91758,                0.97977,                0.69732,                 1.0402,                 0.4798,                0.97451,              0.0084358,              0.0084358,              0.0084358
                    161,                0.84707,                0.45803,                0.90211,                0.95266,                0.95055,                0.97161,                 0.6871,                 1.0587,                0.48489,                0.97826,              0.0084259,              0.0084259,              0.0084259
                    162,                0.84273,                0.45623,                0.89394,                0.94888,                 0.9518,                0.97408,                0.69206,                 1.0409,                0.48418,                0.96823,               0.008416,               0.008416,               0.008416
                    163,                0.83588,                0.44254,                0.89146,                0.96964,                0.94505,                0.98104,                0.71064,                  1.029,                0.48401,                0.97419,              0.0084061,              0.0084061,              0.0084061
                    164,                 0.8446,                 0.4642,                0.89861,                0.96311,                0.94505,                0.98061,                0.70773,                 1.0231,                 0.4749,                0.96577,              0.0083962,              0.0083962,              0.0083962
                    165,                0.85622,                0.46034,                0.90838,                 0.9696,                0.92125,                0.97012,                0.69034,                 1.0756,                0.50676,                0.98863,              0.0083863,              0.0083863,              0.0083863
                    166,                0.88003,                0.47378,                0.90242,                 0.9603,                0.93773,                0.97976,                0.70872,                 1.0519,                0.48867,                0.97557,              0.0083764,              0.0083764,              0.0083764
                    167,                0.83495,                0.45024,                0.88999,                0.97713,                0.93913,                0.98097,                0.70675,                 1.0263,                0.48634,                0.96814,              0.0083665,              0.0083665,              0.0083665
                    168,                 0.8554,                0.45842,                0.89508,                0.95893,                0.94872,                0.98031,                0.70971,                 1.0231,                0.47643,                0.96701,              0.0083566,              0.0083566,              0.0083566
                    169,                0.84153,                0.45308,                0.89649,                0.96249,                0.93995,                0.97634,                0.69889,                  1.051,                0.47772,                 0.9808,              0.0083467,              0.0083467,              0.0083467
                    170,                 0.8377,                 0.4574,                0.89917,                0.96563,                0.93956,                0.97232,                0.68455,                 1.0671,                0.48245,                0.98402,              0.0083368,              0.0083368,              0.0083368
                    171,                0.84515,                0.45627,                 0.8922,                0.97893,                0.93624,                0.97865,                0.70737,                 1.0283,                0.46763,                0.97462,              0.0083269,              0.0083269,              0.0083269
                    172,                0.84033,                0.44642,                0.89145,                0.97102,                0.95788,                0.98568,                 0.7084,                 1.0302,                 0.4643,                0.97908,               0.008317,               0.008317,               0.008317
                    173,                 0.8465,                0.46069,                0.89812,                0.97837,                0.94505,                0.98286,                0.71595,                 1.0032,                0.46128,                 0.9677,              0.0083071,              0.0083071,              0.0083071
                    174,                0.83191,                0.44642,                0.88872,                0.97687,                0.92816,                 0.9807,                0.70125,                   1.04,                 0.4771,                0.98217,              0.0082972,              0.0082972,              0.0082972
                    175,                 0.8334,                0.45221,                 0.8983,                0.95867,                0.93462,                0.97121,                0.70127,                 1.0199,                0.47041,                0.97012,              0.0082873,              0.0082873,              0.0082873
                    176,                0.83897,                0.45601,                0.89448,                 0.9649,                0.93407,                0.97788,                0.71212,                 1.0075,                0.47043,                0.96112,              0.0082774,              0.0082774,              0.0082774
                    177,                0.82748,                0.44621,                0.89315,                0.96847,                0.95636,                0.97912,                0.70253,                 1.0167,                0.46018,                0.96971,              0.0082675,              0.0082675,              0.0082675
                    178,                0.83344,                0.44997,                0.89695,                0.95996,                0.95971,                0.98087,                0.70987,                   1.05,                0.46039,                0.97994,              0.0082576,              0.0082576,              0.0082576
                    179,                0.84096,                0.45102,                0.88402,                0.96282,                0.95055,                0.97942,                0.70619,                 1.0195,                0.47261,                0.96664,              0.0082477,              0.0082477,              0.0082477
                    180,                0.83378,                0.45271,                0.90193,                0.97062,                0.94322,                0.97268,                 0.6801,                 1.0571,                0.48932,                0.98214,              0.0082378,              0.0082378,              0.0082378
                    181,                0.82261,                0.45107,                0.89157,                0.96216,                0.93142,                0.96953,                0.70028,                 1.0267,                0.48309,                 0.9734,              0.0082279,              0.0082279,              0.0082279
                    182,                 0.8079,                0.43693,                0.88544,                0.95332,                0.93516,                0.96507,                0.70557,                 1.0173,                0.47555,                0.96688,               0.008218,               0.008218,               0.008218
                    183,                 0.8199,                 0.4388,                0.89148,                0.96935,                0.92681,                0.97046,                0.69623,                 1.0499,                0.48463,                 0.9802,              0.0082081,              0.0082081,              0.0082081
                    184,                0.81556,                0.44123,                0.88831,                0.96016,                0.92857,                0.96774,                0.70172,                 1.0335,                0.47875,                0.97799,              0.0081982,              0.0081982,              0.0081982
                    185,                0.80005,                0.43149,                0.88982,                0.96576,                0.92988,                0.97603,                0.71787,                 1.0113,                 0.4673,                0.96037,              0.0081883,              0.0081883,              0.0081883
                    186,                 0.8247,                0.44364,                0.89382,                0.96509,                0.95055,                0.98014,                0.72178,                 1.0072,                0.46585,                0.96628,              0.0081784,              0.0081784,              0.0081784
                    187,                0.83028,                0.44633,                0.89602,                0.97461,                0.92308,                0.96742,                 0.6893,                 1.0371,                0.48334,                0.97531,              0.0081685,              0.0081685,              0.0081685
                    188,                0.81382,                0.44608,                0.88626,                 0.9729,                0.93956,                0.97399,                 0.7019,                  1.027,                0.45801,                 0.9759,              0.0081586,              0.0081586,              0.0081586
                    189,                0.81746,                0.44356,                0.88796,                0.97288,                0.94322,                0.98139,                0.71376,                 1.0177,                0.45991,                0.96715,              0.0081487,              0.0081487,              0.0081487
                    190,                0.82438,                0.44697,                0.89291,                0.97938,                0.94139,                0.98272,                0.71195,                 1.0128,                0.46276,                0.96083,              0.0081388,              0.0081388,              0.0081388
                    191,                0.81846,                 0.4392,                0.89313,                 0.9688,                0.94689,                 0.9811,                0.70805,                 1.0204,                0.45989,                0.96484,              0.0081289,              0.0081289,              0.0081289
                    192,                0.81277,                0.43883,                0.89042,                0.96937,                0.92746,                0.97659,                0.71129,                 1.0272,                0.47031,                 0.9702,               0.008119,               0.008119,               0.008119
                    193,                0.82163,                 0.4392,                0.89743,                0.96471,                0.93773,                0.97764,                0.71934,                0.99972,                0.46693,                0.96125,              0.0081091,              0.0081091,              0.0081091
                    194,                0.81064,                0.43761,                0.88812,                0.96081,                0.94689,                0.98019,                0.72319,                 1.0012,                0.46239,                0.96455,              0.0080992,              0.0080992,              0.0080992
                    195,                0.80352,                0.42689,                0.88141,                0.96108,                0.94975,                 0.9785,                 0.7091,                  1.041,                0.47423,                0.97417,              0.0080893,              0.0080893,              0.0080893
                    196,                0.81229,                0.43879,                0.88951,                 0.9592,                0.94723,                0.97738,                 0.7155,                 1.0167,                0.46526,                0.96453,              0.0080794,              0.0080794,              0.0080794
                    197,                0.82045,                0.44013,                0.89211,                0.98054,                0.92262,                0.97672,                0.70946,                 1.0257,                0.46631,                0.96687,              0.0080695,              0.0080695,              0.0080695
                    198,                 0.8009,                0.43373,                 0.8847,                0.96334,                0.94505,                0.97858,                0.70822,                 1.0291,                0.47657,                0.96837,              0.0080596,              0.0080596,              0.0080596
                    199,                0.80971,                0.43757,                 0.8919,                0.96425,                0.93849,                0.97974,                0.71725,                  1.011,                 0.4632,                0.96496,              0.0080497,              0.0080497,              0.0080497
                    200,                0.81894,                0.43914,                0.88791,                0.97072,                0.93773,                0.97195,                0.69062,                 1.0447,                0.47263,                0.97643,              0.0080398,              0.0080398,              0.0080398
                    201,                0.79818,                0.42792,                0.88179,                0.97164,                0.94135,                0.97798,                0.70596,                 1.0249,                0.45607,                0.96983,              0.0080299,              0.0080299,              0.0080299
                    202,                0.80932,                0.43237,                0.88767,                0.98283,                 0.9434,                0.98489,                0.70753,                 1.0263,                0.45668,                0.97396,                0.00802,                0.00802,                0.00802
                    203,                0.80235,                0.43444,                0.88191,                0.96024,                0.95971,                0.98323,                0.70968,                 1.0162,                0.47198,                0.96896,              0.0080101,              0.0080101,              0.0080101
                    204,                0.80999,                0.44003,                0.88818,                0.96622,                0.93956,                0.97662,                0.70841,                 1.0313,                0.48006,                0.98049,              0.0080002,              0.0080002,              0.0080002
                    205,                0.77848,                0.42191,                0.87671,                0.96588,                0.93317,                 0.9757,                0.72086,                 1.0172,                0.47527,                0.97592,              0.0079903,              0.0079903,              0.0079903
                    206,                0.77891,                   0.42,                0.87068,                0.94956,                0.93099,                 0.9658,                 0.7243,                0.99739,                 0.4673,                0.96377,              0.0079804,              0.0079804,              0.0079804
                    207,                  0.806,                 0.4289,                0.88726,                0.96448,                 0.9449,                0.98305,                0.72062,                  1.014,                0.46446,                0.96894,              0.0079705,              0.0079705,              0.0079705
                    208,                0.79825,                0.43102,                0.88032,                0.95878,                0.93712,                0.97418,                0.70693,                 1.0309,                0.47113,                0.97881,              0.0079606,              0.0079606,              0.0079606
                    209,                0.79581,                0.43494,                0.89054,                0.97658,                 0.9304,                0.97338,                0.71151,                   1.02,                0.45393,                0.98368,              0.0079507,              0.0079507,              0.0079507
                    210,                0.78394,                0.42482,                0.87913,                0.96574,                0.92928,                0.97077,                0.70914,                 1.0342,                0.47131,                0.97427,              0.0079408,              0.0079408,              0.0079408
                    211,                0.78668,                0.42669,                0.88577,                0.96188,                0.93773,                0.96981,                0.69682,                 1.0528,                0.47367,                0.98257,              0.0079309,              0.0079309,              0.0079309
                    212,                0.78013,                0.42839,                0.88325,                0.95556,                0.95238,                 0.9778,                 0.7157,                 1.0235,                0.45574,                0.97833,               0.007921,               0.007921,               0.007921
                    213,                0.78527,                0.42723,                0.88612,                 0.9771,                0.93758,                 0.9742,                0.70818,                 1.0259,                 0.4625,                0.98178,              0.0079111,              0.0079111,              0.0079111
                    214,                0.78602,                0.42329,                0.88131,                0.98064,                0.92766,                0.97355,                0.70391,                 1.0274,                 0.4592,                0.98016,              0.0079012,              0.0079012,              0.0079012
                    215,                0.79778,                0.43275,                0.88753,                0.96401,                0.93208,                0.97054,                0.70617,                 1.0215,                0.46477,                0.97711,              0.0078913,              0.0078913,              0.0078913
                    216,                0.78073,                0.42866,                0.88306,                0.97593,                0.92491,                 0.9761,                0.70171,                 1.0361,                0.47565,                0.98328,              0.0078814,              0.0078814,              0.0078814
                    217,                0.77387,                0.41865,                0.88306,                0.96969,                0.93764,                0.97661,                 0.7088,                 1.0323,                0.46289,                0.98039,              0.0078715,              0.0078715,              0.0078715
                    218,                0.78296,                0.42476,                0.88074,                0.95965,                0.93223,                0.97151,                  0.711,                 1.0434,                0.45729,                0.97578,              0.0078616,              0.0078616,              0.0078616
                    219,                0.78883,                0.42701,                 0.8776,                0.96941,                0.92877,                0.97291,                0.70869,                  1.031,                0.46579,                0.97888,              0.0078517,              0.0078517,              0.0078517
                    220,                0.78738,                0.42723,                0.88209,                0.97324,                0.93257,                 0.9739,                0.70729,                 1.0157,                0.46286,                0.97323,              0.0078418,              0.0078418,              0.0078418
                    221,                0.78835,                0.42836,                0.88618,                0.97565,                0.92125,                0.96952,                0.70667,                 1.0249,                0.46325,                0.97871,              0.0078319,              0.0078319,              0.0078319
                    222,                0.78564,                0.42125,                0.88085,                0.97219,                0.93956,                0.98002,                0.71759,                  1.043,                0.46143,                0.98796,               0.007822,               0.007822,               0.007822
                    223,                0.77203,                0.41678,                0.87769,                0.97425,                0.94872,                0.97989,                0.71356,                 1.0368,                0.48038,                0.97997,              0.0078121,              0.0078121,              0.0078121
                    224,                0.77736,                0.42504,                 0.8872,                0.96971,                0.93829,                 0.9774,                0.71417,                 1.0275,                0.46663,                0.97759,              0.0078022,              0.0078022,              0.0078022
                    225,                0.78609,                0.42444,                0.88232,                 0.9661,                 0.9396,                0.97844,                 0.7206,                 1.0123,                0.45902,                0.96901,              0.0077923,              0.0077923,              0.0077923
                    226,                 0.7903,                0.41987,                0.88167,                 0.9714,                0.93295,                0.97138,                0.71123,                 1.0158,                0.46784,                0.96539,              0.0077824,              0.0077824,              0.0077824
                    227,                0.77087,                0.42207,                0.87967,                0.96409,                0.95604,                0.97314,                0.71048,                 1.0134,                0.45826,                0.97269,              0.0077725,              0.0077725,              0.0077725
                    228,                0.76453,                0.41339,                 0.8749,                0.97204,                0.94322,                0.97842,                0.71289,                 1.0366,                0.45229,                0.97566,              0.0077626,              0.0077626,              0.0077626
                    229,                0.80814,                 0.4322,                0.88847,                0.96651,                0.95134,                0.97475,                 0.7022,                 1.0505,                 0.4686,                0.97285,              0.0077527,              0.0077527,              0.0077527
                    230,                0.78756,                0.43024,                0.87941,                0.97189,                 0.9497,                0.97798,                0.71556,                 1.0227,                0.45045,                0.96703,              0.0077428,              0.0077428,              0.0077428
                    231,                0.77732,                0.41981,                0.87238,                0.98336,                 0.9359,                0.97963,                0.70654,                 1.0084,                0.44955,                0.96778,              0.0077329,              0.0077329,              0.0077329
                    232,                0.78319,                0.42323,                 0.8782,                 0.9761,                0.93956,                0.97481,                0.70669,                  1.027,                 0.4583,                0.97262,               0.007723,               0.007723,               0.007723
                    233,                0.77424,                0.42022,                0.87527,                0.97709,                0.93744,                0.97629,                0.70814,                 1.0298,                0.45868,                0.97564,              0.0077131,              0.0077131,              0.0077131
                    234,                0.76627,                0.41615,                0.88484,                0.97345,                   0.94,                0.97663,                0.70963,                 1.0294,                0.44692,                0.97716,              0.0077032,              0.0077032,              0.0077032
                    235,                0.77076,                0.41882,                0.88308,                0.96825,                0.94952,                0.98079,                0.71379,                 1.0119,                0.44286,                0.96667,              0.0076933,              0.0076933,              0.0076933
                    236,                0.78412,                0.42548,                0.87397,                0.98218,                0.93223,                0.98242,                0.70399,                 1.0487,                0.45738,                0.98236,              0.0076834,              0.0076834,              0.0076834
                    237,                0.76041,                0.41125,                0.87523,                0.97852,                0.95421,                0.98256,                0.71621,                 1.0098,                0.45527,                0.96948,              0.0076735,              0.0076735,              0.0076735
                    238,                0.76245,                0.40934,                0.88019,                0.97425,                0.93773,                 0.9763,                0.71539,                 1.0169,                0.45485,                0.97295,              0.0076636,              0.0076636,              0.0076636
                    239,                0.77567,                0.42022,                0.87744,                0.96712,                0.95055,                0.98183,                0.71558,                 1.0239,                0.45554,                0.97792,              0.0076537,              0.0076537,              0.0076537
                    240,                0.76534,                0.41689,                0.87718,                0.97218,                0.96006,                0.98253,                0.72133,                  1.013,                 0.4476,                0.97542,              0.0076438,              0.0076438,              0.0076438
                    241,                0.76249,                0.41277,                0.88096,                0.96722,                0.95604,                0.98609,                0.72173,                 1.0201,                0.44628,                0.97048,              0.0076339,              0.0076339,              0.0076339
                    242,                0.76324,                0.40559,                0.87707,                0.97576,                0.94322,                0.98685,                0.72153,                 1.0135,                0.44991,                0.97836,               0.007624,               0.007624,               0.007624
                    243,                 0.7693,                0.41582,                0.87184,                0.98093,                0.94185,                0.98145,                0.71178,                 1.0329,                0.46033,                0.98533,              0.0076141,              0.0076141,              0.0076141
                    244,                0.76655,                0.41686,                0.88011,                0.97213,                0.94139,                0.97701,                0.71356,                 1.0212,                0.45854,                0.98106,              0.0076042,              0.0076042,              0.0076042
                    245,                0.77867,                0.41087,                0.88329,                0.97266,                0.94139,                0.97785,                0.70802,                  1.032,                0.45859,                0.97783,              0.0075943,              0.0075943,              0.0075943
                    246,                0.76733,                0.40881,                0.87881,                0.95761,                0.94872,                0.97739,                0.71262,                 1.0208,                0.45292,                0.98107,              0.0075844,              0.0075844,              0.0075844
                    247,                0.75039,                0.40727,                0.87324,                0.96021,                0.95788,                0.98248,                0.71522,                 1.0239,                0.45101,                0.98128,              0.0075745,              0.0075745,              0.0075745
                    248,                0.76348,                0.40875,                0.87392,                0.96008,                0.95788,                0.98211,                0.72147,                 1.0145,                0.44112,                0.97598,              0.0075646,              0.0075646,              0.0075646
                    249,                0.76021,                0.41016,                0.87913,                0.97515,                0.95055,                0.98227,                0.72392,                 1.0191,                0.44949,                0.96439,              0.0075547,              0.0075547,              0.0075547
                    250,                0.75739,                0.40397,                0.86928,                0.97121,                0.92678,                0.97468,                0.71291,                 1.0228,                 0.4503,                0.97419,              0.0075448,              0.0075448,              0.0075448
                    251,                0.75953,                 0.4098,                0.86937,                0.98075,                0.93303,                0.97875,                0.72207,                 1.0122,                0.45249,                0.97314,              0.0075349,              0.0075349,              0.0075349
                    252,                0.75022,                0.40853,                0.87579,                0.96528,                0.97436,                0.98685,                0.72924,                0.99516,                0.43423,                0.96326,               0.007525,               0.007525,               0.007525
                    253,                0.74806,                0.40079,                0.87529,                0.96199,                0.94872,                0.97812,                0.71462,                 1.0179,                0.44583,                0.97629,              0.0075151,              0.0075151,              0.0075151
                    254,                 0.7647,                0.40826,                0.87793,                 0.9785,                0.95055,                0.98253,                0.72011,                 1.0196,                0.45109,                0.96875,              0.0075052,              0.0075052,              0.0075052
                    255,                0.73426,                0.40078,                0.86958,                0.97176,                0.94545,                0.97883,                0.72861,                 1.0063,                0.43958,                0.96831,              0.0074953,              0.0074953,              0.0074953
                    256,                0.73724,                0.39389,                  0.874,                0.96183,                0.94872,                0.97741,                0.71511,                 1.0167,                0.45047,                0.97886,              0.0074854,              0.0074854,              0.0074854
                    257,                0.73979,                0.40022,                0.86899,                0.97381,                0.95352,                0.98195,                 0.7166,                 1.0128,                0.43334,                 0.9802,              0.0074755,              0.0074755,              0.0074755
                    258,                 0.7407,                0.40905,                0.86697,                0.97014,                0.95198,                0.98126,                0.72049,                 1.0198,                0.42827,                0.97218,              0.0074656,              0.0074656,              0.0074656
                    259,                 0.7348,                0.39462,                0.86701,                0.98031,                 0.9359,                0.97964,                0.72745,                0.99864,                0.43352,                0.96717,              0.0074557,              0.0074557,              0.0074557
                    260,                0.74021,                0.39916,                 0.8666,                0.97504,                0.94322,                 0.9793,                0.71626,                 1.0175,                0.44388,                 0.9725,              0.0074458,              0.0074458,              0.0074458
                    261,                0.74913,                0.40359,                0.87123,                0.96992,                0.94483,                0.98091,                0.71728,                 1.0088,                0.44769,                0.97504,              0.0074359,              0.0074359,              0.0074359
                    262,                0.74749,                 0.4021,                0.87701,                0.96568,                0.95055,                0.98488,                0.72629,                0.99959,                0.44693,                0.96738,               0.007426,               0.007426,               0.007426
                    263,                0.75068,                0.40489,                0.87315,                0.97627,                0.93773,                0.98369,                0.72283,                 1.0054,                0.43554,                0.97112,              0.0074161,              0.0074161,              0.0074161
                    264,                 0.7389,                0.40222,                0.86864,                0.96059,                0.94322,                0.97859,                 0.7185,                 1.0086,                0.43524,                0.97507,              0.0074062,              0.0074062,              0.0074062
                    265,                 0.7504,                0.40012,                 0.8738,                0.97321,                0.93137,                 0.9751,                0.70817,                  1.028,                0.44169,                0.97899,              0.0073963,              0.0073963,              0.0073963
                    266,                0.74203,                0.40732,                0.87252,                0.97522,                0.93718,                0.97924,                0.71436,                 1.0227,                0.44058,                0.97623,              0.0073864,              0.0073864,              0.0073864
                    267,                0.72506,                0.39746,                0.87303,                 0.9642,                0.93719,                0.97471,                0.70856,                 1.0302,                0.45973,                0.97851,              0.0073765,              0.0073765,              0.0073765
                    268,                0.73935,                 0.3988,                0.86777,                0.95804,                0.95055,                0.97975,                0.72055,                 1.0019,                0.44213,                0.96364,              0.0073666,              0.0073666,              0.0073666
                    269,                0.74824,                0.40114,                0.87195,                 0.9688,                0.94139,                0.97761,                 0.7223,                  1.001,                0.43569,                0.96483,              0.0073567,              0.0073567,              0.0073567
                    270,                0.72339,                0.39785,                0.87101,                0.96974,                0.93907,                 0.9808,                0.71451,                 1.0182,                0.43661,                0.97541,              0.0073468,              0.0073468,              0.0073468
                    271,                0.72109,                 0.3979,                0.86283,                0.96097,                0.94692,                0.98115,                0.71964,                 1.0178,                0.44046,                0.97535,              0.0073369,              0.0073369,              0.0073369
                    272,                0.72545,                0.38916,                0.86693,                 0.9669,                0.93956,                0.98362,                0.72034,                 1.0081,                0.44461,                0.97096,               0.007327,               0.007327,               0.007327
                    273,                0.73651,                0.39801,                0.86508,                0.97571,                 0.9304,                0.97913,                0.71701,                 1.0161,                0.44082,                0.97889,              0.0073171,              0.0073171,              0.0073171
                    274,                0.73896,                0.39749,                0.87407,                0.96958,                0.93414,                0.97843,                 0.7239,                 0.9989,                0.43531,                0.96951,              0.0073072,              0.0073072,              0.0073072
                    275,                0.73136,                0.39487,                0.86888,                0.96796,                 0.9407,                0.97711,                0.71994,                  1.005,                0.44617,                0.96935,              0.0072973,              0.0072973,              0.0072973
                    276,                0.72766,                0.40342,                0.87123,                0.97169,                0.94505,                0.97467,                0.70797,                 1.0141,                 0.4517,                0.97216,              0.0072874,              0.0072874,              0.0072874
                    277,                0.74238,                0.40298,                0.86846,                0.96404,                0.93297,                0.97461,                0.70987,                 1.0086,                0.44941,                0.96625,              0.0072775,              0.0072775,              0.0072775
                    278,                0.72114,                 0.3951,                0.86566,                0.95084,                0.95656,                 0.9758,                 0.7115,                 1.0108,                0.44811,                0.97124,              0.0072676,              0.0072676,              0.0072676
                    279,                0.72793,                0.39943,                0.87701,                0.97548,                0.94872,                0.97978,                 0.7161,                 1.0173,                0.45386,                0.96938,              0.0072577,              0.0072577,              0.0072577
                    280,                0.73901,                0.40381,                0.87209,                0.95965,                0.93956,                0.97566,                0.70714,                 1.0414,                0.45446,                0.97751,              0.0072478,              0.0072478,              0.0072478
                    281,                0.73454,                0.39745,                0.86625,                0.96075,                0.94153,                0.98039,                0.72201,                 1.0025,                0.44399,                0.96697,              0.0072379,              0.0072379,              0.0072379
                    282,                0.71515,                0.38669,                0.86385,                0.97196,                0.93956,                0.97838,                0.71632,                 1.0218,                0.44993,                0.97127,               0.007228,               0.007228,               0.007228
                    283,                0.73144,                0.39534,                0.87003,                0.97031,                0.95763,                 0.9812,                0.72064,                 1.0029,                0.44278,                0.96878,              0.0072181,              0.0072181,              0.0072181
                    284,                0.72503,                 0.3904,                0.86493,                 0.9773,                0.94628,                0.97824,                0.72639,                 1.0054,                0.43497,                0.97203,              0.0072082,              0.0072082,              0.0072082
                    285,                0.71385,                0.38843,                0.85774,                0.96984,                0.94689,                0.97506,                0.71841,                 1.0166,                0.44517,                0.97208,              0.0071983,              0.0071983,              0.0071983
                    286,                0.72427,                0.39287,                0.86452,                 0.9749,                 0.9359,                0.97162,                0.71755,                 1.0046,                0.44197,                0.97017,              0.0071884,              0.0071884,              0.0071884
                    287,                0.71785,                0.38723,                 0.8681,                0.96631,                0.94556,                0.97619,                0.72076,                 1.0062,                0.43651,                0.97213,              0.0071785,              0.0071785,              0.0071785
                    288,                0.71702,                0.39367,                0.86503,                0.96297,                0.95246,                0.97581,                0.72225,                 1.0054,                0.43265,                0.97582,              0.0071686,              0.0071686,              0.0071686
                    289,                 0.7128,                 0.3848,                0.86531,                0.96289,                0.94139,                0.97672,                0.72102,                 1.0098,                 0.4415,                0.97135,              0.0071587,              0.0071587,              0.0071587
                    290,                0.71967,                0.39272,                0.86459,                0.95736,                0.94578,                0.97726,                 0.7149,                   1.01,                0.44683,                0.96885,              0.0071488,              0.0071488,              0.0071488
                    291,                  0.711,                0.39155,                0.86628,                0.97694,                0.93107,                0.97829,                0.71446,                 1.0166,                0.44724,                0.96871,              0.0071389,              0.0071389,              0.0071389
                    292,                0.71872,                0.39156,                0.86224,                0.97135,                0.93148,                0.97851,                0.72138,                0.99903,                0.43455,                0.96294,               0.007129,               0.007129,               0.007129
                    293,                0.71593,                0.39038,                0.87105,                0.97512,                0.93323,                0.97345,                0.72022,                 1.0024,                0.43561,                0.96678,              0.0071191,              0.0071191,              0.0071191
                    294,                0.71582,                0.39019,                0.86903,                0.97339,                0.93804,                 0.9748,                0.71616,                 1.0175,                0.43975,                0.97218,              0.0071092,              0.0071092,              0.0071092
                    295,                0.72027,                0.38782,                0.86161,                0.97098,                0.93407,                0.97628,                0.71893,                 1.0029,                0.44552,                0.96984,              0.0070993,              0.0070993,              0.0070993
                    296,                0.70231,                0.37968,                0.86102,                0.96989,                0.94386,                0.97768,                0.71851,                 1.0104,                0.44524,                 0.9697,              0.0070894,              0.0070894,              0.0070894
                    297,                0.71259,                0.38286,                0.86466,                0.95966,                0.95844,                0.97843,                0.71638,                 1.0197,                0.43455,                0.97117,              0.0070795,              0.0070795,              0.0070795
                    298,                0.71515,                0.38634,                0.86693,                 0.9802,                0.93773,                0.97876,                0.71297,                 1.0275,                0.42915,                0.97333,              0.0070696,              0.0070696,              0.0070696
                    299,                0.73718,                0.39391,                0.86454,                0.97362,                0.94689,                0.97766,                0.72491,                 1.0059,                0.42664,                0.97102,              0.0070597,              0.0070597,              0.0070597
                    300,                0.71465,                0.38621,                0.86598,                0.96686,                0.95604,                0.98142,                0.72273,                 1.0234,                0.44075,                0.97205,              0.0070498,              0.0070498,              0.0070498
                    301,                0.69192,                0.37596,                0.85895,                0.96757,                0.95971,                0.97926,                0.72077,                 1.0225,                0.43663,                0.97385,              0.0070399,              0.0070399,              0.0070399
                    302,                 0.7161,                0.38684,                0.86075,                0.96986,                0.94291,                0.97758,                 0.7212,                  1.019,                0.43922,                0.97219,                0.00703,                0.00703,                0.00703
                    303,                0.71044,                0.38805,                0.86319,                0.96123,                0.95351,                0.97719,                0.72777,                 1.0072,                0.43799,                 0.9717,              0.0070201,              0.0070201,              0.0070201
